country,year,song_title,artist,rank
India,2023,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")","Sachin-Jigar, Varun Jain, Shadab Faridi, Altamash Faridi, Amitabh Bhattacharya",16
India,2023,"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")","Pritam, Arijit Singh, Amitabh Bhattacharya",17
India,2023,Tere Pyaar Mein,"Pritam, Arijit Singh, Amitabh Bhattacharya, Nikhita Gandhi",18
India,2023,Chaand Baaliyan,Aditya A,19
India,2023,Baller,"Shubh, Ikky",20
India,2023,"Raataan Lambiyan (From ""Shershaah"")","Tanishk Bagchi, Jubin Nautiyal, Asees Kaur",21
India,2023,Obsessed,"Riar Saab, Abhijay Sharma",22
India,2023,Mahiye Jinna Sohna,Darshan Raval,23
India,2023,Kali Kali Zulfon Ke (Lo-Fi),"Madhur Sharma, Swapnil Tare, Nusrat Fateh Ali Khan",24
India,2023,Excuses,"AP Dhillon, Gurinder Gill, Intense",25
United States,2010,A Bar Song (Tipsy),Shaboozey,1
United States,2010,Espresso,Sabrina Carpenter,2
United States,2010,"Good Luck, Babe!",Chappell Roan,3
United States,2010,Die With A Smile,"Lady Gaga, Bruno Mars",4
United States,2010,Please Please Please,Sabrina Carpenter,5
United States,2010,Lose Control,Teddy Swims,6
United States,2010,we can't be friends (wait for your love),Ariana Grande,7
United States,2010,TEXAS HOLD 'EM,Beyoncé,8
United States,2010,greedy,Tate McRae,9
United States,2010,Too Sweet,Hozier,10
United States,2010,"yes, and?",Ariana Grande,11
United States,2010,Stick Season,Noah Kahan,12
United States,2010,Training Season,Dua Lipa,13
United States,2010,Cruel Summer,Taylor Swift,14
United States,2010,Paint The Town Red,Doja Cat,15
United States,2010,Last Night,Morgan Wallen,16
United States,2010,Karma,Taylor Swift,17
United States,2010,One Of The Girls,"The Weeknd, JENNIE, Lily-Rose Depp",18
United States,2010,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,19
United States,2010,Flowers,Miley Cyrus,20
United States,2010,Ella Baila Sola,"Eslabon Armado, Peso Pluma",21
United States,2010,I'm Good (Blue),"David Guetta, Bebe Rexha",22
United States,2010,Dance The Night,Dua Lipa,23
United States,2010,As It Was,Harry Styles,24
United States,2010,Anti-Hero,Taylor Swift,25
United States,2011,Give Me Everything (feat. Nayer),"Pitbull, AFROJACK, Ne-Yo, Nayer",1
United States,2011,Rolling in the Deep,Adele,2
United States,2011,Super Bass,Nicki Minaj,3
United States,2011,You Da One,Rihanna,4
United States,2011,Grenade,Bruno Mars,5
United States,2011,Fuck You,CeeLo Green,6
United States,2011,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","Maroon 5, Christina Aguilera",7
United States,2011,Just Can’t Get Enough,Black Eyed Peas,8
United States,2011,On The Floor - Radio Edit,"Jennifer Lopez, Pitbull",9
United States,2011,S&M,Rihanna,10
United States,2011,E.T. - feat. Kanye West,Katy Perry,11
United States,2011,Like A G6,"Far East Movement, The Cataracs, DEV",12
United States,2011,Pumped up Kicks,Foster The People,13
United States,2011,Last Friday Night (T.G.I.F.),Katy Perry,14
United States,2011,Just The Way You Are,Bruno Mars,15
United States,2011,Tonight (I'm Fuckin' You),"Enrique Iglesias, Ludacris, DJ Frank E",16
United States,2011,Raise Your Glass,P!nk,17
United States,2011,Born This Way,Lady Gaga,18
United States,2011,What the Hell,Avril Lavigne,19
United States,2011,F**kin' Perfect,P!nk,20
United States,2011,What's My Name?,"Rihanna, Drake",21
United States,2011,Midnight City,M83,22
United States,2011,The Edge Of Glory,Lady Gaga,23
United States,2011,Look At Me Now,"Chris Brown, Lil Wayne, Busta Rhymes",24
United States,2011,Ni**as In Paris,"JAY-Z, Kanye West",25
India,2024,"Aaj Ki Raat (From ""Stree 2"")","Sachin-Jigar, Madhubanti Bagchi, Divya Kumar, Amitabh Bhattacharya",1
India,2024,"Teri Baaton Mein Aisa Uljha Jiya Title Song (From ""Teri Baaton Mein Aisa Uljha Jiya"")","Raghav, Tanishk Bagchi, Asees Kaur",2
India,2024,"Aayi Nai (From ""Stree 2"")","Sachin-Jigar, Pawan Singh, Simran Choudhary, Divya Kumar, Amitabh Bhattacharya",3
India,2024,Narayan Mil Jayega,"Jubin Nautiyal, Payal Dev, Manoj Muntashir",4
India,2024,"Taras - From ""Munjya""","Sachin-Jigar, Jasmine Sandlas, Amitabh Bhattacharya",5
India,2024,"Chaleya (From ""Jawan"")","Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",6
India,2024,"Khoobsurat (From ""Stree 2"")","Vishal Mishra, Sachin-Jigar, Amitabh Bhattacharya",7
India,2024,"Tainu Khabar Nahi - From ""Munjya""","Sachin-Jigar, Arijit Singh",8
India,2024,Pehle Bhi Main,"Vishal Mishra, Raj Shekhar",9
India,2024,"Tere Hawaale (From ""Laal Singh Chaddha"")","Pritam, Arijit Singh, Shilpa Rao",10
India,2024,Husn,Anuv Jain,11
India,2024,O Maahi,"Pritam, Arijit Singh, Irshad Kamil",12
India,2024,Ram Siya Ram,"Sachet-Parampara, Sachet Tandon, Parampara Tandon",13
India,2024,"Sajni (From ""Laapataa Ladies"")","Ram Sampath, Arijit Singh, Prashant Pandey",14
India,2024,"Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")","Pritam, Arijit Singh, Shreya Ghoshal, Shadab Faridi, Altamash Faridi, Amitabh Bhattacharya",15
India,2024,"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Mitraz,16
India,2024,"Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"")","Sachin-Jigar, Raghav Chaitanya, Varun Jain, Indraneel",17
India,2024,Mohabbat Dil Ka Sakoon,"Alka Yagnik, Kumar Sanu, Udit Narayan",18
India,2024,Zihaal e Miskin,"Javed-Mohsin, Vishal Mishra, Shreya Ghoshal",19
India,2024,"Satranga (From ""ANIMAL"")","Arijit Singh, Shreyas Puranik, Siddharth - Garima",20
India,2024,Heeriye (feat. Arijit Singh),"Jasleen Royal, Arijit Singh, Dulquer Salmaan",21
India,2024,Itna Main Chaahoon - Duet Version,"Alka Yagnik, Udit Narayan",22
India,2024,Dost Banke,"Gurnazar, Rahat Fateh Ali Khan, Kartik Dev",23
India,2024,"Dekhha Tenu (From ""Mr. And Mrs. Mahi"")","Mohammad Faiz, Jaani",24
India,2024,Chaahton Ki Duniya - Jhankar,Sabri Brothers,25
United States,2016,Closer,"The Chainsmokers, Halsey",1
United States,2016,One Dance,"Drake, Wizkid, Kyla",2
United States,2016,This Is What You Came For,"Calvin Harris, Rihanna",3
United States,2016,In the Name of Love,"Martin Garrix, Bebe Rexha",4
United States,2016,Don't Let Me Down,"The Chainsmokers, Daya",5
United States,2016,Final Song,MØ,6
United States,2016,Hymn for the Weekend - Seeb Remix,"Coldplay, Seeb",7
United States,2016,Work from Home (feat. Ty Dolla $ign),"Fifth Harmony, Ty Dolla $ign",8
United States,2016,Let Me Love You,"DJ Snake, Justin Bieber",9
United States,2016,We Don't Talk Anymore (feat. Selena Gomez),"Charlie Puth, Selena Gomez",10
United States,2016,All We Know,"The Chainsmokers, Phoebe Ryan",11
United States,2016,Roses,"The Chainsmokers, ROZES",12
United States,2016,Inside Out,"The Chainsmokers, Charlee",13
United States,2016,One Call Away,Charlie Puth,14
United States,2016,Love Yourself,Justin Bieber,15
United States,2016,Cold Water,"Major Lazer, Justin Bieber, MØ",16
United States,2016,Light It Up (feat. Nyla & Fuse ODG) [Remix],"Major Lazer, Nyla, Fuse ODG",17
United States,2016,Cheap Thrills,Sia,18
United States,2016,My House,Flo Rida,19
United States,2016,Sugar (feat. Francesco Yates),"Robin Schulz, Francesco Yates",20
United States,2016,Photograph,Ed Sheeran,21
United States,2016,How Deep Is Your Love,"Calvin Harris, Disciples",22
United States,2016,Thinking out Loud,Ed Sheeran,23
United States,2016,"Hold On, We're Going Home","Drake, Majid Jordan",24
United States,2016,FourFiveSeconds,"Rihanna, Kanye West, Paul McCartney",25
United States,2014,Don't Mind,Kent Jones,1
United States,2014,All In My Head (Flex) (feat. Fetty Wap),"Fifth Harmony, Fetty Wap",2
United States,2014,This Is What You Came For,"Calvin Harris, Rihanna",3
United States,2014,Work,"Rihanna, Drake",4
United States,2014,All The Way Up (feat. Infared),"Fat Joe, Remy Ma, French Montana, InfaRed",5
United States,2014,No Fear,DeJ Loaf,6
United States,2014,Where Are Ü Now (with Justin Bieber),"Jack Ü, Skrillex, Diplo, Justin Bieber",7
United States,2014,Hotline Bling,Drake,8
United States,2014,Can't Feel My Face,The Weeknd,9
United States,2014,What Do You Mean?,Justin Bieber,10
United States,2014,Locked Away (feat. Adam Levine),"R. City, Adam Levine",11
United States,2014,Trap Queen,Fetty Wap,12
United States,2014,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,13
United States,2014,Lean On,"Major Lazer, DJ Snake, MØ",14
United States,2014,Bad Blood,Taylor Swift,15
United States,2014,Fight Song,Rachel Platten,16
United States,2014,Worth It (feat. Kid Ink),"Fifth Harmony, Kid Ink",17
United States,2014,Stitches,Shawn Mendes,18
United States,2014,Elastic Heart,Sia,19
United States,2014,Love Me Harder,"Ariana Grande, The Weeknd",20
United States,2014,Here,Alessia Cara,21
United States,2014,The Monster,"Eminem, Rihanna",22
United States,2014,Team,Lorde,23
United States,2014,Latch,"Disclosure, Sam Smith",24
United States,2014,Summer,Calvin Harris,25
United States,2015,Uptown Funk (feat. Bruno Mars),"Mark Ronson, Bruno Mars",1
United States,2015,Thinking out Loud,Ed Sheeran,2
United States,2015,See You Again (feat. Charlie Puth),"Wiz Khalifa, Charlie Puth",3
United States,2015,Trap Queen,Fetty Wap,4
United States,2015,Sugar,Maroon 5,5
United States,2015,Sugar - Remix,"Maroon 5, Nicki Minaj",6
United States,2015,Shut Up and Dance,WALK THE MOON,7
United States,2015,Blank Space,Taylor Swift,8
United States,2015,Watch Me (Whip / Nae Nae),Silentó,9
United States,2015,Earned It (Fifty Shades Of Grey) - Marian Hill Remix (From Fifty Shades Of Grey Remixed),The Weeknd,10
United States,2015,The Hills,The Weeknd,11
United States,2015,The Hills - Remix,"The Weeknd, Eminem",12
United States,2015,The Hills - Remix,"The Weeknd, Nicki Minaj",13
United States,2015,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,14
United States,2015,Cheerleader,OMI,15
United States,2015,Can't Feel My Face,The Weeknd,16
United States,2015,Can't Feel My Face - Martin Garrix Remix,"The Weeknd, Martin Garrix",17
United States,2015,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,18
United States,2015,Take Me to Church,Hozier,19
United States,2015,Bad Blood,"Taylor Swift, Kendrick Lamar",20
United States,2015,Bad Blood,Taylor Swift,21
United States,2015,Lean On (feat. MØ & DJ Snake),"Major Lazer, MØ, DJ Snake",22
United States,2015,Want to Want Me,Jason Derulo,23
United States,2015,Shake It Off,Taylor Swift,24
United States,2015,Where Are Ü Now (with Justin Bieber),"Jack Ü, Skrillex, Diplo, Justin Bieber",25
United States,2018,End Game,"Taylor Swift, Ed Sheeran, Future",1
United States,2018,Him & I,"G-Eazy, Halsey",2
United States,2018,Perfect,Ed Sheeran,3
United States,2018,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld, Alesso, Florida Georgia Line, WATT",4
United States,2018,Young Dumb & Broke,Khalid,5
United States,2018,Too Much To Ask,Niall Horan,6
United States,2018,"Best Friend (feat. NERVO, The Knocks & ALISA UENO)","Sofi Tukker, NERVO, The Knocks, ALISA UENO",7
United States,2018,Bad At Love,Halsey,8
United States,2018,New Rules,Dua Lipa,9
United States,2018,rockstar,"Post Malone, 21 Savage",10
United States,2018,Wolves,"Selena Gomez, Marshmello",11
United States,2018,Finesse - Remix; feat. Cardi B,"Bruno Mars, Cardi B",12
United States,2018,Let You Down,NF,13
United States,2018,Filthy,Justin Timberlake,14
United States,2018,How Long,Charlie Puth,15
United States,2018,Meant to Be (feat. Florida Georgia Line),"Bebe Rexha, Florida Georgia Line",16
United States,2018,LOVE. FEAT. ZACARI.,"Kendrick Lamar, Zacari",17
United States,2018,Never Be the Same,Camila Cabello,18
United States,2018,The Middle,"Zedd, Maren Morris, Grey",19
United States,2018,Pray For Me (with Kendrick Lamar),"The Weeknd, Kendrick Lamar",20
United States,2018,Good Old Days,"Macklemore, Kesha",21
United States,2018,River (feat. Ed Sheeran),"Eminem, Ed Sheeran",22
United States,2018,Say Something (feat. Chris Stapleton),"Justin Timberlake, Chris Stapleton",23
United States,2018,Wait (feat. A Boogie Wit da Hoodie),"Maroon 5, A Boogie Wit da Hoodie",24
United States,2018,God's Plan,Drake,25
United States,2017,rockstar,"Post Malone, 21 Savage",1
United States,2017,Gucci Gang,Lil Pump,2
United States,2017,Havana (feat. Young Thug),"Camila Cabello, Young Thug",3
United States,2017,Walk On Water (feat. Beyoncé),"Eminem, Beyoncé",4
United States,2017,I Fall Apart,Post Malone,5
United States,2017,Too Good At Goodbyes,Sam Smith,6
United States,2017,No Limit,"G-Eazy, A$AP Rocky, Cardi B",7
United States,2017,1-800-273-8255,"Logic, Alessia Cara, Khalid",8
United States,2017,Plain Jane,A$AP Ferg,9
United States,2017,Ric Flair Drip (with Metro Boomin),"Offset, Metro Boomin",10
United States,2017,Bodak Yellow,Cardi B,11
United States,2017,What Lovers Do (feat. SZA),"Maroon 5, SZA",12
United States,2017,XO TOUR Llif3,Lil Uzi Vert,13
United States,2017,MotorSport,"Migos, Nicki Minaj, Cardi B",14
United States,2017,Young Dumb & Broke,Khalid,15
United States,2017,I Get the Bag (feat. Migos),"Gucci Mane, Migos",16
United States,2017,Let You Down,NF,17
United States,2017,Wolves,"Selena Gomez, Marshmello",18
United States,2017,Congratulations,"Post Malone, Quavo",19
United States,2017,Ghostface Killers (feat. Travis Scott),"21 Savage, Offset, Metro Boomin, Travis Scott",20
United States,2017,New Rules,Dua Lipa,21
United States,2017,Perfect,Ed Sheeran,22
United States,2017,Candy Paint,Post Malone,23
United States,2017,Silence,"Marshmello, Khalid",24
United States,2017,HUMBLE.,Kendrick Lamar,25
United States,2019,Rolling in the Deep,Adele,1
United States,2019,Shake It Off,Taylor Swift,2
United States,2019,Thinking out Loud,Ed Sheeran,3
United States,2019,Just the Way You Are,Bruno Mars,4
United States,2019,Finesse - Remix; feat. Cardi B,"Bruno Mars, Cardi B",5
United States,2019,That's What I Like,Bruno Mars,6
United States,2019,Airplanes (feat. Hayley Williams of Paramore),"B.o.B, Hayley Williams",7
United States,2019,Nothin' on You (feat. Bruno Mars),"B.o.B, Bruno Mars",8
United States,2019,Magic (feat. Rivers Cuomo),"B.o.B, Rivers Cuomo",9
United States,2019,Forget You,CeeLo Green,10
United States,2019,I Like It,"Enrique Iglesias, Pitbull",11
United States,2019,Want to Want Me,Jason Derulo,12
United States,2019,TiK ToK,Kesha,13
United States,2019,Your Love Is My Drug,Kesha,14
United States,2019,Raise Your Glass,P!nk,15
United States,2019,Everybody Talks,Neon Trees,16
United States,2019,Animal,Neon Trees,17
United States,2019,1983,Neon Trees,18
United States,2019,Sweet Disposition,The Temper Trap,19
United States,2019,Yeah Yeah Yeah,New Politics,20
United States,2019,Back To December,Taylor Swift,21
United States,2019,Wildest Dreams,Taylor Swift,22
United States,2019,Style,Taylor Swift,23
United States,2019,Blank Space,Taylor Swift,24
United States,2019,Bad Blood,Taylor Swift,25
United States,2020,Blinding Lights,The Weeknd,1
United States,2020,Dance Monkey,Tones And I,2
United States,2020,What A Man Gotta Do,Jonas Brothers,3
United States,2020,If I Can't Have You,Shawn Mendes,4
United States,2020,How Do You Sleep?,Sam Smith,5
United States,2020,Intentions,"Justin Bieber, Quavo",6
United States,2020,Want to Want Me,Jason Derulo,7
United States,2020,no tears left to cry,Ariana Grande,8
United States,2020,Watermelon Sugar,Harry Styles,9
United States,2020,Señorita,"Shawn Mendes, Camila Cabello",10
United States,2020,Circles,Post Malone,11
United States,2020,Sucker,Jonas Brothers,12
United States,2020,Only Human,Jonas Brothers,13
United States,2020,Sweet but Psycho,Ava Max,14
United States,2020,Talk (feat. Disclosure),"Khalid, Disclosure",15
United States,2020,Shallow,"Lady Gaga, Bradley Cooper",16
United States,2020,Feel It Still,Portugal. The Man,17
United States,2020,Cheap Thrills,Sia,18
United States,2020,Shape of You,Ed Sheeran,19
United States,2020,Despacito,"Luis Fonsi, Daddy Yankee",20
United States,2020,Havana (feat. Young Thug),"Camila Cabello, Young Thug",21
United States,2020,Stay,"Zedd, Alessia Cara",22
United States,2020,Rockabye (feat. Anne-Marie) - Recorded at Spotify Studios NYC,"Clean Bandit, Anne-Marie",23
United States,2020,Something Just Like This,"The Chainsmokers, Coldplay",24
United States,2020,Let Me Love You,"DJ Snake, Justin Bieber",25
United States,2023,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",1
United States,2023,Bad Habits,Ed Sheeran,2
United States,2023,Beggin',Måneskin,3
United States,2023,Watermelon Sugar,Harry Styles,4
United States,2023,My Head & My Heart,Ava Max,5
United States,2023,The One,Glaceo,6
United States,2023,Beautiful Mistakes (feat. Megan Thee Stallion),"Maroon 5, Megan Thee Stallion",7
United States,2023,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers, Mufasa & Hypeman, Mufasa, Dopamine",8
United States,2023,Wasted Love (feat. Lagique),"Ofenbach, Lagique",9
United States,2023,Levitating (feat. DaBaby),"Dua Lipa, DaBaby",10
United States,2023,Timido,"Paranoic, Glaceo",11
United States,2023,Lifestyle (feat. Adam Levine),"Jason Derulo, Adam Levine",12
United States,2023,Breaking Me,"Topic, A7S",13
United States,2023,Tick Tock (feat. 24kGoldn),"Clean Bandit, Mabel, 24kGoldn",14
United States,2023,Take You Dancing,Jason Derulo,15
United States,2023,Some Say - Felix Jaehn Remix,"Nea, Felix Jaehn",16
United States,2023,All We Got (feat. KIDDO),"Robin Schulz, KIDDO",17
United States,2023,Goosebumps - Remix,"Travis Scott, HVME",18
United States,2023,Rasputin,"Majestic, Boney M.",19
United States,2023,The Business,Tiësto,20
United States,2023,By Your Side (feat. Tom Grennan),"Calvin Harris, Tom Grennan",21
United States,2023,Svmmer Voices,ineedattention,22
United States,2023,Tissues,"Glaceo, Marphil",23
United States,2023,Dancing On Dangerous (feat. Sofía Reyes),"Imanbek, Sean Paul, Sofía Reyes",24
United States,2023,X (with KAROL G),"Jonas Brothers, KAROL G",25
United States,2022,I'm Shipping Up To Boston,Dropkick Murphys,1
United States,2022,This Is It,Oh The Larceny,2
United States,2022,I'm Good (Blue),"David Guetta, Bebe Rexha",3
United States,2022,Closing Time,Semisonic,4
United States,2022,Song 2 - 2012 Remaster,Blur,5
United States,2022,Fly Away,Lenny Kravitz,6
United States,2022,I'd Do Anything For Love (But I Won't Do That) - Single Edit,Meat Loaf,7
United States,2022,All That She Wants,Ace of Base,8
United States,2022,She's so High,Tal Bachman,9
United States,2022,Torn,Natalie Imbruglia,10
United States,2022,Life Is A Highway,Tom Cochrane,11
United States,2022,Ain't No Rest for the Wicked,Cage The Elephant,12
United States,2022,Friends,Hypothetical,13
United States,2022,Coming After You,Nush Unbrushed,14
United States,2022,American Girl,Tom Petty and the Heartbreakers,15
United States,2022,Blue Lips,Social Creatures,16
United States,2022,Peace of Mind,Boston,17
United States,2022,Somebody Told Me,The Killers,18
United States,2022,Mr. Brightside,The Killers,19
United States,2022,Can't Stop,Red Hot Chili Peppers,20
United States,2022,"Paint It, Black",The Rolling Stones,21
United States,2022,Uprising,Muse,22
United States,2022,Déjà Vu,Kokoszka,23
United States,2022,Take Me Out,Franz Ferdinand,24
United States,2022,The Kids Aren't Alright,The Offspring,25
United States,2024,Espresso,Sabrina Carpenter,1
United States,2024,A Bar Song (Tipsy),Shaboozey,2
United States,2024,Beautiful Things,Benson Boone,3
United States,2024,End of Beginning,Djo,4
United States,2024,Too Sweet,Hozier,5
United States,2024,i like the way you kiss me,Artemas,6
United States,2024,"Good Luck, Babe!",Chappell Roan,7
United States,2024,BIRDS OF A FEATHER,Billie Eilish,8
United States,2024,Die With A Smile,"Lady Gaga, Bruno Mars",9
United States,2024,Please Please Please,Sabrina Carpenter,10
United States,2024,Better,"Iaco, Gali",11
United States,2024,MILLION DOLLAR BABY,Tommy Richman,12
United States,2024,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",13
United States,2024,Not Like Us,Kendrick Lamar,14
United States,2024,One Drink,"SD Protocol, STRIPE",15
United States,2024,Austin (Boots Stop Workin'),Dasha,16
United States,2024,Strangers,Kenya Grace,17
United States,2024,greedy,Tate McRae,18
United States,2024,we can't be friends (wait for your love),Ariana Grande,19
United States,2024,My Love Mine All Mine,Mitski,20
United States,2024,Where I Belong,NSH,21
United States,2024,LUNCH,Billie Eilish,22
United States,2024,Paint The Town Red,Doja Cat,23
United States,2024,Seven (feat. Latto),"Jung Kook, Latto",24
United States,2024,Last Night,Morgan Wallen,25
Indonesia,2011,Separuh Aku,Noah,1
Indonesia,2011,Abracadabra,"Mulan Jameela, The Law",2
Indonesia,2011,Could It Be,Raisa,3
Indonesia,2011,Siapkah Kau 'Tuk Jatuh Cinta Lagi,Hivi!,4
Indonesia,2011,Cinta Sejati,Bunga Citra Lestari,5
Indonesia,2011,Serba Salah,Raisa,6
Indonesia,2011,Pergi Saja,Geisha,7
Indonesia,2011,Tak Lagi Sama,Noah,8
Indonesia,2011,Orang Ke 3,Hivi!,9
Indonesia,2011,Sepatu,Tulus,10
Indonesia,2011,Playboy,7Icons,11
Indonesia,2011,"Hidup Untukmu, Mati Tanpamu",Noah,12
Indonesia,2011,Lebih Indah,Adera,13
